"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.000594236827951163","3.2260404362073154","3597","182","59","21026","FAM107A,CD36,CDH5,AGER,TEK,TCF21,PECAM1,FABP4,FOXF1,AGTR1,LDB2,TAL1,RAMP2,ACADL,TGFBR3,CLDN5,EPAS1,FZD4,CAV1,SASH1,S1PR1,TACC1,FGFR4,FHL5,PPM1F,RGCC,TBX2,SPTBN1,NOTCH4,HEG1,ADIRF,SESN1,RAMP3,KLF2,CD34,ERG,LRRC32,LPL,ENG,HOXA5,QKI,GATA2,ARRB1,WFS1,LMO2,GATA6,ANGPT1,TBX3,KLF4,ADRB2,PID1,ZBTB16,GHR,TGFBR2,ABHD6,TRPV2,LIMCH1,HBB,ID4"
"GO:BP","cardiac epithelial to mesenchymal transition","GO:0060317","false","0.000654152314788955","3.1843211174700192","33","182","6","21026","TGFBR3,EMP2,TMEM100,ENG,TBX3,TGFBR2"
"GO:BP","regulation of endothelial cell apoptotic process","GO:2000351","false","0.0007546809131750749","3.1222366337207585","54","182","7","21026","CDH5,TEK,RAMP2,RGCC,SEMA5A,GATA2,ANGPT1"
"GO:BP","negative regulation of cell motility","GO:2000146","false","0.0009567134571578363","3.0192181171962718","308","182","14","21026","STARD13,TGFBR3,CLDN5,ADARB1,SLIT2,MMRN2,TIE1,RGCC,ENG,DLC1,KLF4,DACH1,ABHD6,LIMCH1"
"GO:BP","Rho protein signal transduction","GO:0007266","true","0.0009626894454363491","3.01651378959948","144","182","10","21026","TEK,STARD13,AGTR1,RASIP1,ARHGAP6,HEG1,ARRB1,DLC1,CTNNAL1,KANK2"
"GO:BP","regulation of actin filament organization","GO:0110053","false","0.0009636115426863017","3.0160980064165925","263","182","13","21026","S1PR1,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,ARHGEF15,KANK3,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","epithelial cell differentiation","GO:0030855","false","0.0010202459278638928","2.9912951299629444","746","182","22","21026","EDNRB,CDH5,TCF21,PECAM1,FOXF1,CLDN5,EPAS1,FZD4,CAV1,S1PR1,TIE1,NOTCH4,HEG1,KLF2,TMEM100,CD34,HOXA5,GATA2,GATA6,TBX3,KLF4,SOSTDC1"
"GO:BP","regulation of intracellular signal transduction","GO:1902531","false","0.001053561859347975","2.977339959927949","1953","182","39","21026","CD36,EDNRB,AGER,NPR1,TEK,TCF21,STARD13,VWF,RASIP1,TGFBR3,CAV1,SASH1,SLIT2,ARHGAP6,FGFR4,CAT,SEMA5A,SPTBN1,HEG1,SESN1,RAMP3,CAV2,KLF2,TMEM100,ARHGEF15,PIP5K1B,ENG,DENND3,ARRB1,WFS1,KL,DLC1,ANGPT1,KLF4,ADRB2,GHR,KANK2,TGFBR2,SELP"
"GO:BP","actin filament organization","GO:0007015","false","0.001072775205619652","2.9694912726163794","461","182","17","21026","FAM107A,S1PR1,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,EMP2,ARHGEF15,DIAPH2,KANK3,ARRB1,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","cell development","GO:0048468","false","0.0012446082042543707","2.904967340543692","2876","182","50","21026","EDNRB,CDH5,AGER,TEK,JAM2,PECAM1,GPM6A,TAL1,RAMP2,TGFBR3,CLDN5,EPAS1,FZD4,ADARB1,GPM6B,SLIT2,SLIT3,ASPA,CLDN18,SEMA5A,FEZ1,NOTCH4,HEG1,ITM2A,MFNG,CAV2,KLF2,MACF1,CD34,DIAPH2,ENG,HOXA5,QKI,GATA2,PCDH12,SNRK,ANGPT1,TBX3,FRY,KLF4,DNASE1L3,ZBTB16,PTPRD,GAB2,TGFBR2,TRPV2,ANOS1,EML1,SEMA3G,ID4"
"GO:BP","response to nitrogen compound","GO:1901698","false","0.001248496806314305","2.9036125642472337","1080","182","27","21026","CD36,EDNRB,AGER,TEK,DUOX1,AGTR1,TGFBR3,CAV1,SLIT2,ZNF106,CAT,SESN1,RAMP3,CAV2,KLF2,KCNJ8,LPL,THBD,CDO1,WFS1,KL,GATA6,KLF4,BCHE,ADRB2,PID1,GHR"
"GO:BP","focal adhesion assembly","GO:0048041","false","0.0013640357180645512","2.865174257278338","85","182","8","21026","FAM107A,TEK,GPM6B,ARHGAP6,PPM1F,MACF1,DLC1,LIMCH1"
"GO:BP","endothelial cell apoptotic process","GO:0072577","false","0.0014017548921660722","2.8533279195262238","59","182","7","21026","CDH5,TEK,RAMP2,RGCC,SEMA5A,GATA2,ANGPT1"
"GO:BP","morphogenesis of a branching epithelium","GO:0061138","false","0.0015078722776063918","2.821635443267249","189","182","11","21026","TCF21,FOXF1,RASIP1,SLIT2,TIE1,TBX2,NOTCH4,ENG,HOXA5,TBX3,TGFBR2"
"GO:BP","regulation of phosphorylation","GO:0042325","true","0.0016210729740089639","2.790197434567846","830","182","23","21026","CD36,CDH5,AGER,TEK,PECAM1,LDB2,RASIP1,CAV1,SASH1,ADARB1,SLIT2,PPM1F,RGCC,HEG1,EMP2,ENG,ARRB1,ANGPT1,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","regulation of G protein-coupled receptor signaling pathway","GO:0008277","true","0.0018953275659605692","2.7223157208963564","155","182","10","21026","GRK5,RAMP2,SLIT2,SLIT3,RAMP3,CAV2,ARRB1,ADRB2,INPP5A,ABHD6"
"GO:BP","negative regulation of supramolecular fiber organization","GO:1902904","false","0.002130959377562758","2.671424829154165","157","182","10","21026","CDH5,S1PR1,SLIT2,ARHGAP6,SPTBN1,CRYAB,KANK3,DLC1,KANK2,SPTAN1"
"GO:BP","wound healing","GO:0042060","false","0.0022779870343141283","2.642448752136573","433","182","16","21026","CD36,DUOX1,VWF,CAV1,SVEP1,NOTCH4,MACF1,CD34,ENG,THBD,GATA2,CPB2,AHNAK,HBB,SELP,WFDC1"
"GO:BP","renal system development","GO:0072001","false","0.002335332289547621","2.631651315847528","332","182","14","21026","EDNRB,TEK,TCF21,PECAM1,FOXF1,AGTR1,SLIT2,CAT,KCNJ8,CD34,WFS1,ANGPT1,ZBTB16,KANK2"
"GO:BP","regulation of supramolecular fiber organization","GO:1902903","false","0.0024264679768273706","2.6150254358875116","383","182","15","21026","CDH5,S1PR1,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,CRYAB,ARHGEF15,KANK3,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","developmental growth","GO:0048589","false","0.002454965363250728","2.6099546308954715","663","182","20","21026","TGFBR3,ADARB1,S1PR1,SLIT2,SLIT3,ACACB,CLDN18,TBX2,SEMA5A,HEG1,KLF2,KCNJ8,MACF1,HOXA5,GATA6,ADRB2,GHR,TGFBR2,TRPV2,SEMA3G"
"GO:BP","negative regulation of developmental process","GO:0051093","false","0.0029285657475226043","2.5333450214343","925","182","24","21026","CD36,EDNRB,NPR1,TEK,CLDN5,CAV1,TIE1,CLDN18,RGCC,TBX2,SEMA5A,NOTCH4,KLF2,ARHGEF15,HOXA5,QKI,GATA2,TBX3,KLF4,SOSTDC1,ADRB2,ZBTB16,SEMA3G,ID4"
"GO:BP","regulation of system process","GO:0044057","false","0.0029629309809011584","2.528278464943468","553","182","18","21026","EDNRB,AGER,NPR1,JAM2,AGTR1,EPAS1,CAV1,SVEP1,ACACB,FXYD1,TBX2,TNNC1,EMP2,KCNJ8,TMEM100,QKI,DOCK4,ADRB2"
"GO:BP","cardiac ventricle development","GO:0003231","false","0.00305614635070313","2.5148258523931655","127","182","9","21026","FOXF1,TGFBR3,SLIT2,SLIT3,TNNC1,HEG1,ENG,TBX3,TGFBR2"
"GO:BP","morphogenesis of a branching structure","GO:0001763","false","0.0035116883463209747","2.454484033619823","206","182","11","21026","TCF21,FOXF1,RASIP1,SLIT2,TIE1,TBX2,NOTCH4,ENG,HOXA5,TBX3,TGFBR2"
"GO:BP","morphogenesis of an epithelium","GO:0002009","false","0.003534583390059214","2.4516617677400294","503","182","17","21026","TCF21,STARD13,FOXF1,RASIP1,SLIT2,MMRN2,TIE1,TBX2,NOTCH4,ENG,HOXA5,DLC1,TBX3,KLF4,SOSTDC1,TGFBR2,ID4"
"GO:BP","gland development","GO:0048732","false","0.0042060995102014016","2.3761204567519005","454","182","16","21026","TCF21,FOXF1,TGFBR3,CAV1,LIMS2,TBX2,NOTCH4,HOXA5,GATA2,CDO1,GATA6,TBX3,SOSTDC1,CPB2,TGFBR2,ID4"
"GO:BP","response to hypoxia","GO:0001666","true","0.004515963754252936","2.3452495524404076","302","182","13","21026","AGER,TEK,TGFBR3,KCNK3,EPAS1,FZD4,CAV1,CAT,RGCC,CRYAB,KCNJ8,ENG,GATA6"
"GO:BP","Tie signaling pathway","GO:0048014","true","0.004695679523053127","2.328301551053247","4","182","3","21026","TEK,SVEP1,ANGPT1"
"GO:BP","atrioventricular canal morphogenesis","GO:1905222","false","0.004695679523053127","2.328301551053247","4","182","3","21026","TBX2,ENG,TBX3"
"GO:BP","positive regulation of macromolecule metabolic process","GO:0010604","false","0.00531139420515578","2.2747914645815093","3288","182","53","21026","FAM107A,CD36,CDH5,AGER,TEK,TCF21,PECAM1,FOXF1,AGTR1,LDB2,TAL1,RAMP2,TGFBR3,CLDN5,EPAS1,FZD4,CAV1,SASH1,S1PR1,TACC1,FGFR4,FHL5,PPM1F,RGCC,TBX2,SPTBN1,NOTCH4,HEG1,ADIRF,RAMP3,KLF2,CD34,ERG,LRRC32,LPL,ENG,HOXA5,QKI,GATA2,ARRB1,WFS1,LMO2,GATA6,ANGPT1,TBX3,KLF4,ADRB2,PID1,ZBTB16,GHR,TGFBR2,LIMCH1,ID4"
"GO:BP","transport","GO:0006810","true","0.00542898326197393","2.2652814973097954","4407","182","65","21026","CD36,CA4,EDNRB,AGER,NPR1,PECAM1,GPM6A,FHL1,FABP4,FOXF1,AGTR1,ABCA8,RAMP2,KCNK3,FZD4,CAV1,GPM6B,CD93,ADAMTS8,STXBP6,FXYD6,PPM1F,ACACB,FCN3,FXYD1,CLDN18,GJA4,RGCC,TNNC1,FEZ1,SPTBN1,CRYAB,STX12,CLIC5,EMP2,ARAP3,LYVE1,RAMP3,CAV2,KCNJ8,MACF1,COX7A1,ENG,FBLN5,QKI,DENND3,SRPX,SLC27A3,GATA2,ARRB1,CDO1,WFS1,ANGPT1,TBX3,ADRB2,DPYSL2,PID1,CPB2,GHR,AHNAK,GAB2,TGFBR2,TRPV2,HBB,PCDH17"
"GO:BP","negative regulation of epithelial cell proliferation","GO:0050680","false","0.005736894231050548","2.241323156966878","137","182","9","21026","TGFBR3,CAV1,MMRN2,LIMS2,RGCC,CAV2,ENG,GATA6,CPB2"
"GO:BP","phosphorylation","GO:0016310","false","0.00619228937504826","2.208148756612931","1320","182","29","21026","CD36,GRK5,CDH5,AGER,NPR1,TEK,PECAM1,LDB2,RASIP1,CAV1,SASH1,ADARB1,SLIT2,FGFR4,TIE1,PPM1F,RGCC,HEG1,EMP2,ERG,ENG,ARRB1,SNRK,ANGPT1,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","nervous system development","GO:0007399","false","0.006412342406209081","2.1929832952453996","2604","182","45","21026","EDNRB,AGER,JAM2,GPM6A,LDB2,TAL1,CLDN5,FZD4,ADARB1,LRRN3,SPOCK2,S1PR1,TACC1,GPM6B,SLIT2,SLIT3,ASPA,TBX2,SEMA5A,FEZ1,SPTBN1,KCNJ8,ARHGEF15,MACF1,PTPRB,CHRDL1,QKI,GATA2,DOCK4,PCDH12,DLC1,TBX3,FRY,KLF4,BCHE,DPYSL2,ZBTB16,PTPRD,TGFBR2,TRPV2,ANOS1,EML1,SEMA3G,PCDH17,ID4"
"GO:BP","mammary gland development","GO:0030879","false","0.006465636397778168","2.1893887220688177","139","182","9","21026","FOXF1,CAV1,TBX2,NOTCH4,HOXA5,CDO1,TBX3,SOSTDC1,TGFBR2"
"GO:BP","atrioventricular canal development","GO:0036302","false","0.006766195778148448","2.169655440166211","13","182","4","21026","TBX2,ENG,GATA6,TBX3"
"GO:BP","positive regulation of biosynthetic process","GO:0009891","false","0.006808660889410147","2.1669382956535577","2696","182","46","21026","CD36,CDH5,AGER,TCF21,FOXF1,LDB2,TAL1,RAMP2,TGFBR3,CLDN5,EPAS1,FZD4,CAV1,S1PR1,TACC1,FGFR4,FHL5,PPM1F,RGCC,TBX2,SPTBN1,NOTCH4,HEG1,ADIRF,RAMP3,KLF2,CD34,ERG,LRRC32,LPL,ENG,HOXA5,QKI,GATA2,ARRB1,LMO2,GATA6,ANGPT1,TBX3,KLF4,ADRB2,PID1,ZBTB16,ABHD6,HBB,ID4"
"GO:BP","cell surface receptor protein serine/threonine kinase signaling pathway","GO:0007178","false","0.006828343551458211","2.165684636539567","364","182","14","21026","CDH5,TGFBR3,CLDN5,CAV1,SPTBN1,CAV2,TMEM100,LRRC32,ENG,CHRDL1,GATA6,SOSTDC1,WIF1,TGFBR2"
"GO:BP","endocardial cushion formation","GO:0003272","false","0.0071216539351223246","2.147419133963975","28","182","5","21026","TBX2,TMEM100,ENG,TBX3,TGFBR2"
"GO:BP","response to decreased oxygen levels","GO:0036293","false","0.007415384904822882","2.129866301452567","316","182","13","21026","AGER,TEK,TGFBR3,KCNK3,EPAS1,FZD4,CAV1,CAT,RGCC,CRYAB,KCNJ8,ENG,GATA6"
"GO:BP","tissue homeostasis","GO:0001894","false","0.007443643782926311","2.1282144182939677","268","182","12","21026","CDH5,JAM2,PECAM1,LDB2,CLDN5,S1PR1,CLDN18,CD34,GATA2,VSTM4,ANGPT1,ADRB2"
"GO:BP","anatomical structure homeostasis","GO:0060249","false","0.007733138940963131","2.1116441868022275","269","182","12","21026","CDH5,JAM2,PECAM1,LDB2,CLDN5,S1PR1,CLDN18,CD34,GATA2,VSTM4,ANGPT1,ADRB2"
"GO:BP","regulation of protein modification process","GO:0031399","false","0.007891891448657208","2.102818897009988","1049","182","25","21026","FAM107A,CD36,CDH5,AGER,TEK,PECAM1,RASIP1,EPAS1,CAV1,SASH1,ADARB1,SLIT2,PPM1F,FXYD1,RGCC,HEG1,ARRB1,WFS1,ANGPT1,FRY,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","stress fiber assembly","GO:0043149","false","0.008425967696579615","2.0743802102013515","108","182","8","21026","S1PR1,ARHGAP6,PPM1F,RGCC,ARHGEF15,ARRB1,DLC1,LIMCH1"
"GO:BP","contractile actin filament bundle assembly","GO:0030038","false","0.008425967696579615","2.0743802102013515","108","182","8","21026","S1PR1,ARHGAP6,PPM1F,RGCC,ARHGEF15,ARRB1,DLC1,LIMCH1"
"GO:BP","glomerulus vasculature development","GO:0072012","false","0.008545178857698635","2.0682788427034975","29","182","5","21026","TEK,TCF21,PECAM1,CD34,ANGPT1"
"GO:BP","outflow tract morphogenesis","GO:0003151","false","0.008668134238039872","2.062074371649802","77","182","7","21026","TGFBR3,CLDN5,TBX2,ENG,GATA6,TBX3,TGFBR2"
"GO:BP","regulation of molecular function","GO:0065009","false","0.0090044211926175","2.0455441985503113","1496","182","31","21026","EDNRB,AGER,FHL1,AGTR1,LDB2,RASIP1,CLDN5,FZD4,CAV1,SASH1,ADARB1,SPOCK2,ARHGAP6,FGFR4,PPM1F,FXYD1,RGCC,TNNC1,HEG1,EMP2,ARAP3,RAMP3,CAV2,ARHGEF15,ENG,ARRB1,ANGPT1,ADRB2,GHR,AHNAK,TGFBR2"
"GO:BP","kidney development","GO:0001822","false","0.009096042943325739","2.0411474979679274","322","182","13","21026","EDNRB,TEK,TCF21,PECAM1,AGTR1,SLIT2,CAT,KCNJ8,CD34,WFS1,ANGPT1,ZBTB16,KANK2"
"GO:BP","temperature homeostasis","GO:0001659","false","0.009341764165598803","2.0295711007467907","185","182","10","21026","CD36,EDNRB,FABP4,ACADL,EPAS1,CAV1,QKI,ADRB2,ABHD6,TRPV2"
"GO:BP","regulation of blood pressure","GO:0008217","false","0.009799427881141212","2.008799278931624","186","182","10","21026","EDNRB,NPR1,AGTR1,RAMP2,EMP2,KCNJ8,ENG,KL,ADRB2,HBB"
"GO:BP","regulation of body fluid levels","GO:0050878","false","0.009907891615301107","2.0040187529071645","376","182","14","21026","CD36,EDNRB,NPR1,VWF,CAV1,SVEP1,HEG1,EMP2,THBD,CDO1,WFS1,CPB2,HBB,SELP"
"GO:BP","actin cytoskeleton organization","GO:0030036","false","0.010259065300085113","1.9888922058428193","729","182","20","21026","FAM107A,STARD13,S1PR1,GPM6B,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,EMP2,ARHGEF15,DIAPH2,KANK3,PDLIM2,ARRB1,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","endocardial cushion development","GO:0003197","false","0.010492136965260827","1.9791360487270577","52","182","6","21026","FOXF1,TBX2,TMEM100,ENG,TBX3,TGFBR2"
"GO:BP","regulation of catalytic activity","GO:0050790","false","0.0105006520169648","1.9787837334464065","928","182","23","21026","EDNRB,AGER,AGTR1,LDB2,RASIP1,CAV1,SASH1,ADARB1,SPOCK2,ARHGAP6,FGFR4,PPM1F,RGCC,HEG1,EMP2,ARAP3,CAV2,ARHGEF15,ENG,ANGPT1,ADRB2,GHR,TGFBR2"
"GO:BP","supramolecular fiber organization","GO:0097435","false","0.010560635463171065","1.97630994829413","861","182","22","21026","FAM107A,CD36,CDH5,S1PR1,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,CRYAB,EMP2,MFAP4,ARHGEF15,DIAPH2,KANK3,FBLN5,ARRB1,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","reactive oxygen species metabolic process","GO:0072593","true","0.010584006897495123","1.9753498857949419","231","182","11","21026","CD36,DUOX1,AGTR1,CAT,CRYAB,GPX3,SESN1,FBLN5,PID1,TGFBR2,HBB"
"GO:BP","renal system vasculature development","GO:0061437","false","0.012055892701670162","1.9188006259289865","31","182","5","21026","TEK,TCF21,PECAM1,CD34,ANGPT1"
"GO:BP","kidney vasculature development","GO:0061440","false","0.012055892701670162","1.9188006259289865","31","182","5","21026","TEK,TCF21,PECAM1,CD34,ANGPT1"
"GO:BP","regulation of cold-induced thermogenesis","GO:0120161","false","0.012735901821264191","1.8949702974901645","151","182","9","21026","CD36,FABP4,ACADL,EPAS1,CAV1,QKI,ADRB2,ABHD6,TRPV2"
"GO:BP","negative regulation of response to stimulus","GO:0048585","false","0.013174889971932656","1.8802530030438434","1680","182","33","21026","CDH5,TEK,TCF21,FOXF1,RASIP1,TGFBR3,CAV1,SLIT2,SLIT3,MMRN2,SVEP1,CLDN18,SEMA5A,HEG1,SESN1,CAV2,ENG,CHRDL1,THBD,GATA2,ARRB1,WFS1,DLC1,KLF4,SOSTDC1,ADRB2,PID1,INPP5A,PTPRD,CPB2,WIF1,KANK2,WFDC1"
"GO:BP","positive regulation of macromolecule biosynthetic process","GO:0010557","false","0.01367212800284941","1.8641638842639918","2593","182","44","21026","CD36,CDH5,AGER,TCF21,FOXF1,LDB2,TAL1,RAMP2,TGFBR3,CLDN5,EPAS1,FZD4,CAV1,S1PR1,TACC1,FGFR4,FHL5,PPM1F,RGCC,TBX2,SPTBN1,NOTCH4,HEG1,ADIRF,RAMP3,KLF2,CD34,ERG,LRRC32,LPL,ENG,HOXA5,QKI,GATA2,ARRB1,LMO2,GATA6,ANGPT1,TBX3,KLF4,ADRB2,PID1,ZBTB16,ID4"
"GO:BP","cold-induced thermogenesis","GO:0106106","false","0.014172421040173083","1.8485559539462812","153","182","9","21026","CD36,FABP4,ACADL,EPAS1,CAV1,QKI,ADRB2,ABHD6,TRPV2"
"GO:BP","cell migration involved in sprouting angiogenesis","GO:0002042","false","0.014622696379036165","1.834972537462737","55","182","6","21026","STARD13,TGFBR3,SLIT2,MMRN2,GATA2,KLF4"
"GO:BP","negative regulation of cytoskeleton organization","GO:0051494","false","0.015745413849004075","1.8028459199765152","155","182","9","21026","CDH5,S1PR1,SLIT2,ARHGAP6,SPTBN1,KANK3,DLC1,KANK2,SPTAN1"
"GO:BP","fat cell differentiation","GO:0045444","false","0.015817266569289428","1.8008685661254957","241","182","11","21026","GRK5,FABP4,ADIRF,KCNJ8,LPL,GATA2,KLF4,ADRB2,ZBTB16,WIF1,ID4"
"GO:BP","regulation of protein metabolic process","GO:0051246","false","0.01594883680135235","1.7972709859093348","1855","182","35","21026","FAM107A,CD36,EDNRB,CDH5,AGER,TEK,PECAM1,AGTR1,RASIP1,EPAS1,CAV1,SASH1,ADARB1,SPOCK2,SLIT2,FGFR4,PPM1F,FXYD1,RGCC,CRYAB,HEG1,ITM2A,KLF2,QKI,ARRB1,WFS1,ANGPT1,FRY,KLF4,ADRB2,PID1,CPB2,GHR,TGFBR2,LIMCH1"
"GO:BP","heart trabecula morphogenesis","GO:0061384","true","0.01660550934825767","1.7797477985512904","33","182","5","21026","TEK,TGFBR3,S1PR1,HEG1,ENG"
"GO:BP","lung development","GO:0030324","false","0.017005006212807542","1.7694232050610126","198","182","10","21026","TCF21,FOXF1,EPAS1,CLDN18,TBX2,HEG1,KLF2,HOXA5,GATA6,TGFBR2"
"GO:BP","regulation of phosphate metabolic process","GO:0019220","false","0.017013493467621484","1.7692065013237341","956","182","23","21026","CD36,CDH5,AGER,TEK,PECAM1,LDB2,RASIP1,CAV1,SASH1,ADARB1,SLIT2,PPM1F,RGCC,HEG1,EMP2,ENG,ARRB1,ANGPT1,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","regulation of phosphorus metabolic process","GO:0051174","false","0.01730262609878276","1.7618879770066707","957","182","23","21026","CD36,CDH5,AGER,TEK,PECAM1,LDB2,RASIP1,CAV1,SASH1,ADARB1,SLIT2,PPM1F,RGCC,HEG1,EMP2,ENG,ARRB1,ANGPT1,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","embryo development ending in birth or egg hatching","GO:0009792","true","0.01765169143331598","1.7532136729979844","692","182","19","21026","FOXF1,EPAS1,TIE1,RAI2,TBX2,HEG1,EMP2,MFNG,KLF2,TMEM100,HOXA5,GATA2,PCDH12,DLC1,GATA6,ANGPT1,TBX3,KLF4,TGFBR2"
"GO:BP","transforming growth factor beta receptor superfamily signaling pathway","GO:0141091","false","0.018505424686071793","1.732700943711202","344","182","13","21026","CDH5,TGFBR3,CLDN5,CAV1,CAV2,TMEM100,LRRC32,ENG,CHRDL1,GATA6,SOSTDC1,WIF1,TGFBR2"
"GO:BP","response to oxygen levels","GO:0070482","false","0.018505424686071793","1.732700943711202","344","182","13","21026","AGER,TEK,TGFBR3,KCNK3,EPAS1,FZD4,CAV1,CAT,RGCC,CRYAB,KCNJ8,ENG,GATA6"
"GO:BP","respiratory tube development","GO:0030323","false","0.020255829564352842","1.6934499658675417","202","182","10","21026","TCF21,FOXF1,EPAS1,CLDN18,TBX2,HEG1,KLF2,HOXA5,GATA6,TGFBR2"
"GO:BP","actin filament bundle assembly","GO:0051017","false","0.020345478549031435","1.691532090585361","160","182","9","21026","FAM107A,S1PR1,ARHGAP6,PPM1F,RGCC,ARHGEF15,ARRB1,DLC1,LIMCH1"
"GO:BP","regulation of cytoskeleton organization","GO:0051493","false","0.021662271983511682","1.6642959956259242","517","182","16","21026","FAM107A,CDH5,S1PR1,GPM6B,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,ARHGEF15,KANK3,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","regulation of vasculogenesis","GO:2001212","false","0.021919909393747404","1.659161245346284","17","182","4","21026","RAMP2,EMP2,TMEM100,CD34"
"GO:BP","mesenchyme morphogenesis","GO:0072132","false","0.022085712489619533","1.6558885857504404","59","182","6","21026","FOXF1,TBX2,TMEM100,ENG,TBX3,TGFBR2"
"GO:BP","regulation of Rho protein signal transduction","GO:0035023","false","0.022761938751179926","1.642790749610888","89","182","7","21026","TEK,STARD13,RASIP1,HEG1,ARRB1,DLC1,KANK2"
"GO:BP","actin filament bundle organization","GO:0061572","false","0.023621740617463652","1.6266881036442926","163","182","9","21026","FAM107A,S1PR1,ARHGAP6,PPM1F,RGCC,ARHGEF15,ARRB1,DLC1,LIMCH1"
"GO:BP","positive regulation of signal transduction","GO:0009967","false","0.026118739987177394","1.5830477780024426","1578","182","31","21026","CD36,EDNRB,CDH5,AGER,NPR1,TEK,VWF,TGFBR3,CAV1,SASH1,FGFR4,LIMS2,CAT,SEMA5A,EMP2,MFNG,RAMP3,CAV2,KLF2,TMEM100,MACF1,ENG,SRPX,ARRB1,KL,GATA6,ANGPT1,ADRB2,GHR,TGFBR2,SELP"
"GO:BP","regulation of stress fiber assembly","GO:0051492","false","0.026352856617562443","1.5791723009067908","91","182","7","21026","S1PR1,ARHGAP6,PPM1F,RGCC,ARHGEF15,DLC1,LIMCH1"
"GO:BP","regulation of protein phosphorylation","GO:0001932","false","0.027033010769666695","1.5681055825722399","779","182","20","21026","CD36,CDH5,AGER,TEK,PECAM1,RASIP1,CAV1,SASH1,ADARB1,SLIT2,PPM1F,RGCC,HEG1,ARRB1,ANGPT1,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","in utero embryonic development","GO:0001701","true","0.028559818869804205","1.5442445512408909","413","182","14","21026","FOXF1,EPAS1,TIE1,HEG1,MFNG,KLF2,TMEM100,GATA2,PCDH12,GATA6,ANGPT1,TBX3,KLF4,TGFBR2"
"GO:BP","regulation of blood vessel endothelial cell migration","GO:0043535","false","0.03040004039841418","1.517125839259776","93","182","7","21026","STARD13,TGFBR3,MMRN2,RGCC,GATA2,ANGPT1,KLF4"
"GO:BP","negative regulation of signaling","GO:0023057","false","0.030528586339614704","1.5152933057281677","1435","182","29","21026","AGER,TCF21,RASIP1,TGFBR3,CAV1,SLIT2,SLIT3,MMRN2,CLDN18,HEG1,SESN1,CAV2,ENG,CHRDL1,GATA2,ARRB1,WFS1,DLC1,KLF4,BCHE,SOSTDC1,ADRB2,PID1,INPP5A,PTPRD,WIF1,KANK2,ABHD6,PCDH17"
"GO:BP","negative regulation of cell communication","GO:0010648","false","0.030927420680214698","1.5096562982658064","1436","182","29","21026","AGER,TCF21,RASIP1,TGFBR3,CAV1,SLIT2,SLIT3,MMRN2,CLDN18,HEG1,SESN1,CAV2,ENG,CHRDL1,GATA2,ARRB1,WFS1,DLC1,KLF4,BCHE,SOSTDC1,ADRB2,PID1,INPP5A,PTPRD,WIF1,KANK2,ABHD6,PCDH17"
"GO:BP","ventricular cardiac muscle tissue development","GO:0003229","true","0.0323647284683311","1.4899280322487125","63","182","6","21026","TGFBR3,TNNC1,HEG1,KCNJ8,ENG,TBX3"
"GO:BP","roof of mouth development","GO:0060021","false","0.03260841737046034","1.4866702788988946","94","182","7","21026","TCF21,TGFBR3,CLDN5,TBX2,LRRC32,TBX3,TGFBR2"
"GO:BP","adaptive thermogenesis","GO:1990845","false","0.03305914215021031","1.480708420101041","170","182","9","21026","CD36,FABP4,ACADL,EPAS1,CAV1,QKI,ADRB2,ABHD6,TRPV2"
"GO:BP","gland morphogenesis","GO:0022612","false","0.03307944193446597","1.4804418258071077","130","182","8","21026","CAV1,LIMS2,TBX2,TBX3,SOSTDC1,CPB2,TGFBR2,ID4"
"GO:BP","epithelial to mesenchymal transition","GO:0001837","false","0.034638934478902976","1.460435475691931","171","182","9","21026","TGFBR3,RGCC,NOTCH4,EMP2,TMEM100,ENG,QKI,TBX3,TGFBR2"
"GO:BP","cell-cell junction organization","GO:0045216","false","0.034795203316909974","1.4584806214723403","215","182","10","21026","CDH5,PECAM1,RAMP2,CLDN5,CAV1,SVEP1,LIMS2,CLDN18,GJA4,HEG1"
